conversation_id,clean_text,subcluster
67577,Studying articles on #Kindle using article-mode is amazing🤓🤓,6
67582,Upto 20% off on instant gvs.. Why have you guys listed BOOKMYSHOW in banner when the offer is not available for Bookmyshow.. making us fool...😒,1
69655,Hello I ordered 2 Kiki Archer books to be sent to my kindle paid for them but they've not appeared on my list yet.Can u please tell me what the hold up is and when I will receive them and thank u Jose.M.Taylor,10
69669,"Very upset and confused on how I ordered an item, it shipped on the 21st, with delivery dated BY 30th, and all of a sudden the seller issues a refund. Guess what I don't have? A Christmas tree. Guess what else? Black Friday deals are OVER Bet u seller raises prices.",13
69725,Anyone else want to tell him how much we all collectively spend on books? The right-wing should get Amazon bulk buy deals.,1
69763,When will you create a profile for Brazil?,1
69770,where's my order? Very poor customer experience on your Black Friday deals. Surely you should be prepared for this demand?!,5
69780,"Hi ...im confused i have 2 items in my cart...but each of them has different sellers with lesser price in the ""sellers tab""...why is it so and is it save to buy from them???",1
69787,"Amazon.in is the biggest fraud in this country guys boycott this company they are cheating us by delivering empty boxes and not even giving the refund for this , i will upload the cctv camera footage of my house and show it to everyone",1
69843,I'm hvng issues with my recently bought 100% original Motorola turbo power charger 2.8 amp delivered on 4th of Nov. It's been less than a month and I'm not getting any solution either from custmr support or the seller. Order id 4__credit_card__ amazon id. Ankursingh,2
69933,"Hi, can you please check your DM? :)",1
69940,what’s going on? Joke this!,11
69952,"So, we own Past Perfect Music label, the trademark &amp; distrib/manuf. keep saying ""due to our inability to verify info provided &amp; info re...prior selling history &amp; listings...your (music) listings affected...are inactive"" Why? Loads of our CDs stuck waiting FBA",1
71830,performance seller support is not working well. Please do not trouble your sellers if they wanted to understand the proceeding activities.,2
71848,who do i talk to about a possible missing order?,5
71907,Gear up for another classic Cowboys/Redskins #TNF battle. Stream #WASvsDAL 11/30 on Amazon Prime Video. Also on NFLN &amp; NBC. #TNFonPrimeVideo,1
71917,"Amazon care &amp;third party (""SHOPODEALZ"")bt they can't solved this prob &amp; alwys neglect n prob.its rediculous things tht r happened",1
71925,Ermmm I'm not okay with giving this to my niece for Xmas. Replacement please.,2
71928,why do you stick the labels on the box. This is a gift and can’t get label off. Really disappointed with this shoddy service,12
71935,"Good morning, do you have any information about when will Intel Core i5 8400 CPU be available to buy? Thanks!",4
71940,When will result of #RedTapeAppQuiz will b declared,1
71943,Hello again I checked on my phone and it says ordered November 2017 which is correct so now u will be able to see what has happened to them please.Thank u Jose.M.Taylor,10
71980,Why does site always show a lower price &amp; when you click on the item it’s at a higher price? Nightmare when trying to buy presents!,13
72021,Thanks again another stress free ticket purchase this morning.. tickets in the bag for next July 😁 #LittleMix #amazontickets,4
73386,Another amazing performance from #AmazonPrime order placed at 18:38 and delivered at 20:30... And I live a bit out in the sticks! #speedy ... Big thank you to the driver on this ice cold evening #Respect,5
73423,the state of my parcel from amazon this morning!!!! Disgraceful,1
73483,once agin let down by your service ! No food for my weekend guests !#amazongermany#unreliable#ineffecient#,12
73496,how am I supposed to login to amazon hub if the login box only accepts 10 characters?,1
73502,"I ordered from the UK site, now see it is in transit from the States! I purposely ordered from the UK to not get customs charges/additional VAT. What to do when I get charged?",1
73508,"customer quality is gone 4m excellent 2 embarrassingly pathetic. U really should keep CS based in d same country, it horrible speaking 2 an almost robotic Manuel reading person! Think I should shop elsewhere from now on. Also left on hold now 15 mins! 😡",10
73511,Why there is no translation of the application in Arabic,1
73515,Despite paying for Prime they still sometimes struggle to deliver within a week!,1
73536,"Trying to register my phone number on my new dots. Get ""The mobile phone number you provided is already in use. Please use a different mobile phone number."" Please help",1
73549,you guys are great but makes you look bad.,1
73568,where are the result of one plus 5t quiz?,1
73595,where is my courier. Its already paid and not received,1
73631,"Gee, thanks for suddenly wanting me to enter a random code that you sent to my old phone without reason, . I sold that phone. And the password was correct. But you know. Good job.",4
73637,thanks for keeping me on the line for 35 minutes and hanging up! cc:,4
74653,"Hi, I need to get my Kindle screen fixed but since it is out of warranty, your team says i need to buy a new kindle. Are there no ways to fix my current device? I can’t keep spending 11k every 14 months on a new kindle.",6
74690,you get some slack about packaging.. but we love the packaging you send your parcels in! Almost as good as the item we actually ordered 😂 #keepupthegoodwork #recycle,13
74767,I need to contact customer support ASAP regarding bad behaviour of a seller.,1
74802,What was the point of PRE-ORDERING the book if I can't get it on release day? D:&lt;,1
74811,hi! I made an order on Black Friday with a cancelled card and the price has gone back up 🙈 Can I pay with a working card?,3
75820,Surviving season 2? How hard can it be! Chaos returns 8th December.,14
75830,The keypad on my Kindle fire has disappeared. The whole thing seems locked. Anyone out there who can advise?,6
75883,What about the result,1
75914,Bitter experience with bcoz of which i missed oneplus5T .Very poor service,12
75917,website says my parcel was 'handed directly to the customer' and it definitely wasn't!,1
75923,when are Robert Plant tickets for Birmingham being dispatched?,1
75950,Looks like my mother is getting an early Christmas present today! All thanks to for sticking the postage sticker ON the item and not sending the item in a box. #gg #wp,13
75988,Seriously !! What the fuck is the point of prime !!!,1
76003,when you guys think you’re gonna ship my nintendo switch? 😫,1
76028,Erm how is this #amazonpantry box 100% full? #questionableethics #sustainability #fail,1
76097,There is nothing worse than checking your order on amazon and seeing “Delayed” next to it 😩😩😩,5
76101,"this is what I received in box, an offer, for giving good review to product purchased. Good way to fool customers who trust reviews on your site.",7
77354,#AmazonPrime #AmazonDelivery Yet again Amazon have lost my order.,5
77373,Fuck sake what's the point selling stuff then saying it's out of stock a week later. Now gotta pay extra and wait ANOTHER week. Useless. 😒,1
77493,"lol, would you mind searching what I asked you to, ? 😂",1
77496,"this is ridiculous...i specified that this order was a gift too....and a ""replacement"" would cost me more since one of the items was a part of a lightning deal...",5
77510,Well it turns out are a bunch of unhelpful and lying human beings! #neverbuyfromamazon #amazon,1
77519,"Okay , please help me understand this. I ordered a phone charger. Received earphones by mistake. Cool. Honest mistake. I asked for replacement. Now you have sent me another set of earphones - this time with opened packaging. Where is this relationship going?",1
77545,Item with 292MRP sold by Amazon for 390 ... ????,13
78707,"Didn't expect my parcel, containing Christmas pressies, to smell like an ash tray. I think Rob needs to stop smoking in his van. Disgusting.",9
78734,"Hey, I placed an order as a gift, the order says it was left in secure location but my friend hasn't received. No option to contact seller on my order page. What can I do to get refund/other one sent? Thanks",5
78736,"I received this message from Amazon. But I didn't order anything.. ""Confirmed: Order for Parallel Universe Moto E3 Power Leather Like Textured .. is successfully placed &amp; will reach you by 13-Dec. Track:",5
78766,should introduce postpaid bill payment on amazonpay. Not only prepaid recharge. #PostpaidOnAmazonPay,1
78811,Please can you tell me where I can find a VAT invoice for an Amazon prime membership?,1
78816,sorry but not happy with how my parcel was left,1
78843,your customer services are a complete joke. How do we get through to a UK complaint team?,1
78854,Even the best quality video stream was blurry on my laptop. Any chance of getting better quality without it necessarily being HD?,0
